...New Logging Session...2000/1/1, 0:1:6, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2000/1/1, 1:49:41, 5610, 1, 3, 3, 1, 3, 3, 1102.49, 21.47, 56.14, 0.00, -48.77, 2355.12, 51605.55, 19702.78, 19408.15, 26608.11, 19408.15, 0.00, -48.77, 2355.12, 1102.49, 3.00, 3.00
2000/1/1, 1:50:41, 5670, 2, 3, 4, 2, 3, 4, 1084.86, 21.49, 56.55, 0.00, 10.29, 2178.42, 53134.15, 20289.06, 19987.09, 27394.87, 19987.09, 0.00, 10.29, 2178.42, 1084.86, 3.00, 3.00
2000/1/1, 1:51:41, 5730, 1, 2, 3, 1, 2, 3, 1093.97, 21.51, 56.66, 0.00, 18.40, 2148.34, 53693.72, 20499.28, 20194.79, 27676.85, 20194.79, 0.00, 18.40, 2148.34, 1093.97, 2.00, 2.00
2000/1/1, 1:52:42, 5790, 2, 3, 3, 2, 3, 3, 1093.99, 21.54, 56.60, 0.00, -34.24, 2232.78, 53258.96, 20339.55, 20043.07, 27452.07, 20043.07, 0.00, -34.24, 2232.78, 1093.99, 3.00, 3.00
2000/1/1, 1:53:42, 5850, 1, 3, 3, 1, 3, 3, 1100.06, 21.56, 56.57, 0.00, 115.92, 1869.63, 54826.53, 20937.79, 20624.11, 28251.30, 20624.11, 0.00, 115.92, 1869.63, 1100.06, 3.00, 3.00
2000/1/1, 1:54:42, 5911, 2, 3, 4, 2, 3, 4, 1095.11, 21.54, 56.58, 0.00, 0.78, 1997.13, 54371.37, 20766.78, 20458.02, 28018.31, 20458.02, 0.00, 0.78, 1997.13, 1095.11, 3.00, 3.00
2000/1/1, 1:55:42, 5971, 2, 3, 6, 2, 3, 6, 1090.95, 21.52, 56.62, 0.00, -12.83, 2184.35, 55955.27, 21372.38, 21058.17, 28827.43, 21058.17, 0.00, -12.83, 2184.35, 1090.95, 3.00, 3.00
2000/1/1, 1:56:42, 6031, 2, 3, 4, 2, 3, 4, 1121.86, 21.58, 56.49, 0.00, -74.66, 2181.74, 56529.09, 21584.17, 21276.09, 29108.66, 21276.09, 0.00, -74.66, 2181.74, 1121.86, 3.00, 3.00
2000/1/1, 1:57:43, 6091, 1, 2, 2, 1, 2, 2, 1103.62, 21.74, 56.08, 0.00, 29.63, 2263.27, 56046.76, 21405.11, 21099.17, 28859.96, 21099.17, 0.00, 29.63, 2263.27, 1103.62, 2.00, 2.00
2000/1/1, 1:58:43, 6151, 1, 3, 3, 1, 3, 3, 1100.54, 21.87, 55.33, 0.00, -61.69, 2209.34, 57667.17, 22020.98, 21714.19, 29691.60, 21714.19, 0.00, -61.69, 2209.34, 1100.54, 3.00, 3.00
2000/1/1, 1:59:43, 6211, 1, 2, 3, 1, 2, 3, 1090.47, 21.82, 55.38, 0.00, -8.97, 2173.99, 58224.95, 22233.28, 21926.51, 29986.94, 21926.51, 0.00, -8.97, 2173.99, 1090.47, 2.00, 2.00
2000/1/1, 2:0:44, 6272, 1, 2, 3, 1, 2, 3, 1109.63, 21.71, 55.82, 0.00, -6.19, 2335.39, 57714.28, 22036.96, 21735.63, 29716.04, 21735.63, 0.00, -6.19, 2335.39, 1109.63, 2.00, 2.00
2000/1/1, 2:1:44, 6332, 1, 2, 2, 1, 2, 2, 1091.13, 21.65, 56.10, 0.00, 27.11, 2538.40, 59361.34, 22663.36, 22353.00, 30575.13, 22353.00, 0.00, 27.11, 2538.40, 1091.13, 2.00, 2.00
2000/1/1, 2:2:44, 6392, 1, 2, 3, 1, 2, 3, 1093.12, 21.65, 56.18, 0.00, 112.02, 2272.53, 58821.18, 22461.31, 22145.46, 30299.09, 22145.46, 0.00, 112.02, 2272.53, 1093.12, 2.00, 2.00
2000/1/1, 2:3:45, 6453, 1, 2, 2, 1, 2, 2, 1099.63, 21.63, 56.23, 0.00, 62.27, 2280.12, 59383.65, 22671.70, 22349.24, 30589.69, 22349.24, 0.00, 62.27, 2280.12, 1099.63, 2.00, 2.00
2000/1/1, 2:4:45, 6514, 1, 1, 1, 1, 1, 1, 1095.36, 21.64, 56.17, 0.00, 24.46, 2255.90, 59943.93, 22900.39, 22574.83, 30885.61, 22574.83, 0.00, 24.46, 2255.90, 1095.36, 1.00, 1.00
2000/1/1, 2:5:46, 6574, 1, 2, 2, 1, 2, 2, 1089.90, 21.65, 56.13, 0.00, -95.13, 2311.45, 60501.41, 23114.22, 22796.70, 31169.67, 22796.70, 0.00, -95.13, 2311.45, 1089.90, 2.00, 2.00
2000/1/1, 2:6:46, 6635, 1, 1, 2, 1, 1, 2, 1099.16, 21.63, 56.14, 0.00, 4.76, 2188.99, 61063.63, 23325.31, 23006.54, 31460.67, 23006.54, 0.00, 4.76, 2188.99, 1099.16, 1.00, 1.00
2000/1/1, 2:7:47, 6695, 1, 2, 3, 1, 2, 3, 1109.66, 21.63, 56.10, 0.00, -90.96, 2221.79, 61631.22, 23537.48, 23226.35, 31744.57, 23226.35, 0.00, -90.96, 2221.79, 1109.66, 2.00, 2.00
2000/1/1, 2:8:47, 6756, 1, 1, 2, 1, 1, 2, 1084.65, 21.65, 56.03, 0.00, -28.47, 2275.62, 62186.02, 23750.07, 23440.78, 32031.63, 23440.78, 0.00, -28.47, 2275.62, 1084.65, 1.00, 1.00
2000/1/1, 2:9:48, 6816, 0, 1, 1, 0, 1, 1, 1085.48, 21.66, 55.92, 0.00, -19.12, 2123.44, 62741.24, 23954.26, 23645.93, 32315.67, 23645.93, 0.00, -19.12, 2123.44, 1085.48, 1.00, 1.00
2000/1/1, 2:10:48, 6877, 1, 2, 2, 1, 2, 2, 1090.15, 21.63, 55.93, 0.00, 105.25, 1943.42, 63298.85, 24169.20, 23850.26, 32604.83, 23850.26, 0.00, 105.25, 1943.42, 1090.15, 2.00, 2.00
2000/1/1, 2:11:48, 6937, 1, 1, 1, 1, 1, 1, 1094.71, 21.62, 55.93, 0.00, 95.64, 1919.62, 65053.11, 24846.43, 24511.75, 33507.05, 24511.75, 0.00, 95.64, 1919.62, 1094.71, 1.00, 1.00
2000/1/1, 2:12:49, 6997, 1, 2, 2, 1, 2, 2, 1104.34, 21.58, 56.03, 0.00, 65.43, 2081.54, 65617.98, 25064.28, 24722.70, 33802.32, 24722.70, 0.00, 65.43, 2081.54, 1104.34, 2.00, 2.00
2000/1/1, 2:13:49, 7057, 1, 1, 1, 1, 1, 1, 1103.82, 21.59, 56.02, 0.00, 40.09, 1897.58, 66182.59, 25280.02, 24933.89, 34087.66, 24933.89, 0.00, 40.09, 1897.58, 1103.82, 1.00, 1.00
2000/1/1, 2:14:49, 7117, 0, 1, 1, 0, 1, 1, 1101.08, 21.59, 56.00, 0.00, -9.17, 2149.80, 65520.18, 25029.87, 24690.19, 33748.54, 24690.19, 0.00, -9.17, 2149.80, 1101.08, 1.00, 1.00
2000/1/1, 2:15:49, 7177, 0, 1, 1, 0, 1, 1, 1082.06, 21.60, 55.98, 0.00, 36.44, 1803.52, 67309.89, 25714.51, 25364.21, 34665.00, 25364.21, 0.00, 36.44, 1803.52, 1082.06, 1.00, 1.00
2000/1/1, 2:16:49, 7237, 0, 1, 1, 0, 1, 1, 1095.08, 21.61, 55.92, 0.00, 19.41, 2184.72, 67870.02, 25927.38, 25574.45, 34954.93, 25574.45, 0.00, 19.41, 2184.72, 1095.08, 1.00, 1.00
2000/1/1, 2:17:50, 7298, 0, 0, 2, 0, 0, 2, 1103.76, 21.62, 55.84, 0.00, -63.10, 2080.68, 67177.74, 25656.50, 25315.17, 34595.89, 25315.17, 0.00, -63.10, 2080.68, 1103.76, 0.00, 0.00
2000/1/1, 2:18:50, 7358, 0, 1, 2, 0, 1, 2, 1089.32, 21.63, 55.82, 0.00, -92.51, 2297.62, 69002.44, 26358.43, 26018.45, 35533.72, 26018.45, 0.00, -92.51, 2297.62, 1089.32, 1.00, 1.00
2000/1/1, 2:19:50, 7418, 0, 1, 2, 0, 1, 2, 1098.80, 21.63, 55.85, 0.00, -89.06, 2242.90, 69564.47, 26571.06, 26238.55, 35824.07, 26238.55, 0.00, -89.06, 2242.90, 1098.80, 1.00, 1.00
2000/1/1, 2:20:50, 7479, 0, 1, 1, 0, 1, 1, 1106.80, 21.60, 55.94, 0.00, -52.95, 2259.61, 68842.37, 26286.63, 25964.39, 35444.07, 25964.39, 0.00, -52.95, 2259.61, 1106.80, 1.00, 1.00
2000/1/1, 2:21:50, 7539, 0, 1, 1, 0, 1, 1, 1096.81, 21.58, 56.01, 0.00, -72.64, 2384.84, 70702.30, 26987.42, 26665.04, 36404.21, 26665.04, 0.00, -72.64, 2384.84, 1096.81, 1.00, 1.00
2000/1/1, 2:22:50, 7599, 0, 1, 1, 0, 1, 1, 1106.62, 21.57, 56.06, 0.00, 112.07, 1752.97, 71268.34, 27208.77, 26875.15, 36688.73, 26875.15, 0.00, 112.07, 1752.97, 1106.62, 1.00, 1.00
2000/1/1, 2:23:50, 7659, 0, 1, 2, 0, 1, 2, 1104.89, 21.59, 56.01, 0.00, 5.62, 2165.84, 71833.49, 27424.17, 27089.21, 36970.17, 27089.21, 0.00, 5.62, 2165.84, 1104.89, 1.00, 1.00
2000/1/1, 2:24:51, 7719, 0, 1, 1, 0, 1, 1, 1094.17, 21.59, 55.99, 0.00, 122.96, 2012.10, 71062.91, 27131.28, 26790.26, 36572.15, 26790.26, 0.00, 122.96, 2012.10, 1094.17, 1.00, 1.00
2000/1/1, 2:25:51, 7779, 1, 1, 1, 1, 1, 1, 1096.77, 21.58, 56.04, 0.00, -29.65, 2115.48, 72964.72, 27862.34, 27516.83, 37547.21, 27516.83, 0.00, -29.65, 2115.48, 1096.77, 1.00, 1.00
2000/1/1, 2:26:51, 7840, 0, 1, 1, 0, 1, 1, 1095.51, 21.57, 56.08, 0.00, 10.53, 1919.15, 72173.87, 27557.85, 27216.95, 37132.54, 27216.95, 0.00, 10.53, 1919.15, 1095.51, 1.00, 1.00
2000/1/1, 2:27:52, 7900, 0, 1, 1, 0, 1, 1, 1095.22, 21.57, 56.07, 0.00, 25.09, 2208.69, 74095.85, 28297.28, 27946.79, 38123.73, 27946.79, 0.00, 25.09, 2208.69, 1095.22, 1.00, 1.00
2000/1/1, 2:28:52, 7960, 0, 0, 1, 0, 0, 1, 1101.64, 21.56, 56.08, 0.00, 21.03, 1875.36, 74659.34, 28510.06, 28156.79, 38406.09, 28156.79, 0.00, 21.03, 1875.36, 1101.64, 0.00, 0.00
2000/1/1, 2:29:52, 8020, 0, 1, 2, 0, 1, 2, 1086.22, 21.57, 56.03, 0.00, -153.33, 2666.22, 75214.95, 28716.13, 28376.32, 38703.55, 28376.32, 0.00, -153.33, 2666.22, 1086.22, 1.00, 1.00
2000/1/1, 2:30:52, 8080, 0, 0, 0, 0, 0, 0, 1115.13, 21.56, 56.04, 0.00, -28.47, 2030.38, 74392.46, 28397.57, 28065.89, 38274.50, 28065.89, 0.00, -28.47, 2030.38, 1115.13, 0.00, 0.00
2000/1/1, 2:31:53, 8141, 0, 0, 1, 0, 0, 1, 1108.87, 21.55, 56.07, 0.00, 136.69, 1647.34, 74959.65, 28613.98, 28268.76, 38552.39, 28268.76, 0.00, 136.69, 1647.34, 1108.87, 0.00, 0.00
2000/1/1, 2:32:53, 8202, 0, 1, 1, 0, 1, 1, 1089.32, 21.59, 56.00, 0.00, -38.82, 2318.94, 75516.84, 28831.02, 28488.59, 38839.15, 28488.59, 0.00, -38.82, 2318.94, 1089.32, 1.00, 1.00
2000/1/1, 2:33:54, 8262, 0, 1, 1, 0, 1, 1, 1093.12, 21.57, 56.00, 0.00, -28.27, 2149.43, 76075.96, 29047.83, 28707.22, 39121.35, 28707.22, 0.00, -28.27, 2149.43, 1093.12, 1.00, 1.00
2000/1/1, 2:34:54, 8323, 0, 0, 0, 0, 0, 0, 1088.12, 21.57, 55.94, 0.00, 8.14, 2082.14, 76632.54, 29259.11, 28916.93, 39407.82, 28916.93, 0.00, 8.14, 2082.14, 1088.12, 0.00, 0.00
2000/1/1, 2:35:55, 8383, 0, 0, 0, 0, 0, 0, 1096.23, 21.57, 55.91, 0.00, -30.06, 2230.60, 77193.26, 29476.63, 29136.43, 39703.52, 29136.43, 0.00, -30.06, 2230.60, 1096.23, 0.00, 0.00
2000/1/1, 2:36:55, 8444, 0, 0, 0, 0, 0, 0, 1092.18, 21.57, 55.89, 0.00, 93.51, 1831.87, 77751.91, 29693.87, 29344.15, 39988.13, 29344.15, 0.00, 93.51, 1831.87, 1092.18, 0.00, 0.00
2000/1/1, 2:37:56, 8504, 0, 0, 0, 0, 0, 0, 1103.04, 21.56, 55.89, 0.00, -9.97, 2159.17, 78316.11, 29911.26, 29561.65, 40279.41, 29561.65, 0.00, -9.97, 2159.17, 1103.04, 0.00, 0.00
2000/1/1, 2:38:56, 8565, 0, 0, 1, 0, 0, 1, 1099.31, 21.54, 55.91, 0.00, 6.35, 2358.68, 78878.41, 30126.70, 29775.69, 40575.96, 29775.69, 0.00, 6.35, 2358.68, 1099.31, 0.00, 0.00
2000/1/1, 2:39:56, 8625, 0, 0, 1, 0, 0, 1, 1105.48, 21.54, 55.88, 0.00, -50.34, 2066.95, 80932.13, 30906.72, 30552.94, 41622.66, 30552.94, 0.00, -50.34, 2066.95, 1105.48, 0.00, 0.00
2000/1/1, 2:40:56, 8685, 0, 1, 1, 0, 1, 1, 1106.59, 21.52, 55.92, 0.00, 10.69, 2232.36, 81498.15, 31124.51, 30768.92, 41911.62, 30768.92, 0.00, 10.69, 2232.36, 1106.59, 1.00, 1.00
2000/1/1, 2:41:57, 8745, 0, 0, 0, 0, 0, 0, 1100.39, 21.55, 55.84, 0.00, 138.42, 1879.18, 82061.00, 31342.98, 30973.70, 42198.89, 30973.70, 0.00, 138.42, 1879.18, 1100.39, 0.00, 0.00
2000/1/1, 2:42:57, 8805, 0, 0, 0, 0, 0, 0, 1100.58, 21.55, 55.82, 0.00, 111.62, 1812.48, 81104.30, 30975.24, 30601.59, 41703.68, 30601.59, 0.00, 111.62, 1812.48, 1100.58, 0.00, 0.00
2000/1/1, 2:43:58, 8866, 0, 0, 0, 0, 0, 0, 1110.21, 21.54, 55.88, 0.00, -66.48, 2043.66, 81672.16, 31182.63, 30814.35, 41981.57, 30814.35, 0.00, -66.48, 2043.66, 1110.21, 0.00, 0.00
2000/1/1, 2:44:58, 8926, 0, 0, 0, 0, 0, 0, 1102.93, 21.54, 55.92, 0.00, -11.36, 2070.52, 82236.31, 31395.02, 31026.98, 42279.46, 31026.98, 0.00, -11.36, 2070.52, 1102.93, 0.00, 0.00
2000/1/1, 2:45:59, 8987, 0, 0, 0, 0, 0, 0, 1093.23, 21.55, 55.93, 0.00, 46.55, 2277.54, 82795.50, 31608.28, 31235.09, 42576.80, 31235.09, 0.00, 46.55, 2277.54, 1093.23, 0.00, 0.00
2000/1/1, 2:46:59, 9048, 0, 0, 0, 0, 0, 0, 1095.65, 21.55, 55.93, 0.00, 97.49, 1602.73, 83355.93, 31824.15, 31441.07, 42849.78, 31441.07, 0.00, 97.49, 1602.73, 1095.65, 0.00, 0.00
2000/1/1, 2:48:0, 9108, 0, 0, 0, 0, 0, 0, 1105.35, 21.56, 55.95, 0.00, -25.29, 2073.43, 83921.31, 32030.72, 31649.19, 43135.63, 31649.19, 0.00, -25.29, 2073.43, 1105.35, 0.00, 0.00
2000/1/1, 2:49:0, 9169, 0, 0, 0, 0, 0, 0, 1106.98, 21.58, 55.92, 0.00, -87.37, 2220.10, 84487.54, 32237.30, 31863.07, 43426.26, 31863.07, 0.00, -87.37, 2220.10, 1106.98, 0.00, 0.00
2000/1/1, 2:50:1, 9229, 0, 0, 0, 0, 0, 0, 1090.51, 21.57, 55.95, 0.00, -127.37, 2234.73, 85045.34, 32448.69, 32085.50, 43719.22, 32085.50, 0.00, -127.37, 2234.73, 1090.51, 0.00, 0.00
2000/1/1, 2:51:1, 9290, 0, 0, 0, 0, 0, 0, 1102.46, 21.55, 56.01, 0.00, -37.23, 2212.73, 85609.24, 32658.31, 32297.78, 44004.04, 32297.78, 0.00, -37.23, 2212.73, 1102.46, 0.00, 0.00
2000/1/1, 2:52:1, 9350, 0, 0, 0, 0, 0, 0, 1083.97, 21.56, 56.01, 0.00, -83.79, 2255.81, 87778.96, 33484.39, 33124.04, 45121.83, 33124.04, 0.00, -83.79, 2255.81, 1083.97, 0.00, 0.00
2000/1/1, 2:53:2, 9410, 0, 0, 1, 0, 0, 1, 1099.56, 21.54, 56.03, 0.00, -120.01, 2311.15, 86715.85, 33074.05, 32730.72, 44572.43, 32730.72, 0.00, -120.01, 2311.15, 1099.56, 0.00, 0.00
2000/1/1, 2:54:2, 9470, 0, 0, 0, 0, 0, 0, 1097.07, 21.51, 56.13, 0.00, 66.24, 2160.70, 88913.15, 33917.04, 33560.25, 45698.17, 33560.25, 0.00, 66.24, 2160.70, 1097.07, 0.00, 0.00
2000/1/1, 2:55:2, 9530, 0, 0, 0, 0, 0, 0, 1106.40, 21.50, 56.17, 0.00, 103.96, 1850.93, 89479.08, 34133.32, 33766.04, 45986.36, 33766.04, 0.00, 103.96, 1850.93, 1106.40, 0.00, 0.00
2000/1/1, 2:56:2, 9590, 0, 0, 0, 0, 0, 0, 1099.43, 21.50, 56.15, 0.00, 31.57, 2305.99, 90041.44, 34349.34, 33978.30, 46282.21, 33978.30, 0.00, 31.57, 2305.99, 1099.43, 0.00, 0.00
2000/1/1, 2:57:3, 9651, 0, 0, 0, 0, 0, 0, 1117.01, 21.50, 56.15, 0.00, 24.06, 2239.33, 88945.35, 33930.70, 33563.48, 45718.57, 33563.48, 0.00, 24.06, 2239.33, 1117.01, 0.00, 0.00
2000/1/1, 2:58:3, 9711, 0, 0, 0, 0, 0, 0, 1097.62, 21.48, 56.20, 0.00, 79.42, 2100.12, 91185.00, 34789.13, 34406.77, 46870.28, 34406.77, 0.00, 79.42, 2100.12, 1097.62, 0.00, 0.00
2000/1/1, 2:59:3, 9771, 0, 0, 0, 0, 0, 0, 1089.10, 21.49, 56.20, 0.00, -29.25, 2179.42, 91742.08, 34996.95, 34616.49, 47152.49, 34616.49, 0.00, -29.25, 2179.42, 1089.10, 0.00, 0.00
2000/1/1, 3:0:3, 9831, 0, 0, 0, 0, 0, 0, 1099.09, 21.47, 56.23, 0.00, -15.74, 2233.63, 90605.34, 34568.72, 34195.96, 46564.93, 34195.96, 0.00, -15.74, 2233.63, 1099.09, 0.00, 0.00
2000/1/1, 3:1:3, 9892, 0, 0, 0, 0, 0, 0, 1072.43, 21.46, 56.27, 0.00, -92.10, 2221.22, 92863.41, 35431.93, 35059.89, 47737.09, 35059.89, 0.00, -92.10, 2221.22, 1072.43, 0.00, 0.00
2000/1/1, 3:2:3, 9952, 0, 0, 0, 0, 0, 0, 1093.75, 21.42, 56.37, 0.00, 33.60, 2055.15, 93422.87, 35641.38, 35265.39, 48020.39, 35265.39, 0.00, 33.60, 2055.15, 1093.75, 0.00, 0.00
2000/1/1, 3:3:4, 10012, 0, 0, 0, 0, 0, 0, 1101.63, 21.40, 56.42, 0.00, -60.31, 2228.55, 92256.30, 35192.17, 34827.95, 47422.93, 34827.95, 0.00, -60.31, 2228.55, 1101.63, 0.00, 0.00
2000/1/1, 3:4:4, 10072, 0, 0, 0, 0, 0, 0, 1105.70, 21.39, 56.49, 0.00, 57.12, 1871.62, 94562.55, 36070.91, 35693.68, 48596.39, 35693.68, 0.00, 57.12, 1871.62, 1105.70, 0.00, 0.00
2000/1/1, 3:5:4, 10133, 0, 0, 0, 0, 0, 0, 1088.66, 21.41, 56.52, 0.00, -24.49, 2373.47, 93368.24, 35612.43, 35243.65, 47989.32, 35243.65, 0.00, -24.49, 2373.47, 1088.66, 0.00, 0.00
2000/1/1, 3:6:4, 10193, 0, 0, 0, 0, 0, 0, 1094.93, 21.39, 56.67, 0.00, 48.00, 1922.37, 95689.96, 36493.41, 36112.39, 49181.55, 36112.39, 0.00, 48.00, 1922.37, 1094.93, 0.00, 0.00
2000/1/1, 3:7:4, 10253, 0, 0, 0, 0, 0, 0, 1103.86, 21.36, 56.86, 0.00, 101.52, 1803.77, 96254.59, 36703.28, 36312.00, 49467.66, 36312.00, 0.00, 101.52, 1803.77, 1103.86, 0.00, 0.00
2000/1/1, 3:8:5, 10313, 0, 0, 0, 0, 0, 0, 1086.02, 21.33, 57.05, 0.00, 7.15, 2245.08, 95027.59, 36235.15, 35849.63, 48836.22, 35849.63, 0.00, 7.15, 2245.08, 1086.02, 0.00, 0.00
2000/1/1, 3:9:5, 10373, 0, 0, 0, 0, 0, 0, 1093.68, 21.31, 57.24, 0.00, -144.61, 2534.87, 97379.98, 37130.13, 36749.98, 50055.59, 36749.98, 0.00, -144.61, 2534.87, 1093.68, 0.00, 0.00
2000/1/1, 3:10:5, 10433, 0, 0, 0, 0, 0, 0, 1087.88, 21.25, 57.49, 0.00, -105.69, 2331.97, 97936.44, 37343.89, 36972.75, 50342.11, 36972.75, 0.00, -105.69, 2331.97, 1087.88, 0.00, 0.00
2000/1/1, 3:11:5, 10493, 0, 0, 0, 0, 0, 0, 1092.16, 21.23, 57.58, 0.00, 74.76, 2080.46, 98495.08, 37565.38, 37186.47, 50624.95, 37186.47, 0.00, 74.76, 2080.46, 1092.16, 0.00, 0.00
2000/1/1, 3:12:6, 10554, 0, 0, 0, 0, 0, 0, 1095.58, 21.22, 57.74, 0.00, 11.92, 2420.22, 97231.48, 37074.41, 36700.59, 49978.39, 36700.59, 0.00, 11.92, 2420.22, 1095.58, 0.00, 0.00
2000/1/1, 3:13:6, 10614, 0, 0, 0, 0, 0, 0, 1092.09, 21.22, 57.81, 0.00, -0.26, 2294.18, 99624.64, 37986.57, 37604.91, 51211.13, 37604.91, 0.00, -0.26, 2294.18, 1092.09, 0.00, 0.00
2000/1/1, 3:14:6, 10674, 0, 0, 0, 0, 0, 0, 1090.69, 21.22, 57.91, 0.00, 19.61, 2361.41, 100182.53, 38204.95, 37820.64, 51513.91, 37820.64, 0.00, 19.61, 2361.41, 1090.69, 0.00, 0.00
2000/1/1, 3:15:6, 10734, 0, 0, 0, 0, 0, 0, 1103.04, 21.22, 58.09, 0.00, 72.22, 1910.41, 98891.50, 37717.37, 37332.65, 50841.96, 37332.65, 0.00, 72.22, 1910.41, 1103.04, 0.00, 0.00
2000/1/1, 3:16:6, 10795, 0, 0, 0, 0, 0, 0, 1111.38, 21.27, 58.06, 0.00, -17.69, 2131.26, 101325.85, 38644.38, 38253.23, 52097.68, 38253.23, 0.00, -17.69, 2131.26, 1111.38, 0.00, 0.00
2000/1/1, 3:17:7, 10855, 0, 0, 0, 0, 0, 0, 1096.38, 21.33, 57.95, 0.00, -6.78, 2191.18, 100010.24, 38146.46, 37762.37, 51422.59, 37762.37, 0.00, -6.78, 2191.18, 1096.38, 0.00, 0.00
2000/1/1, 3:18:7, 10915, 0, 0, 0, 0, 0, 0, 1088.55, 21.38, 57.97, 0.00, -15.26, 2199.25, 102454.02, 39082.51, 38691.77, 52677.47, 38691.77, 0.00, -15.26, 2199.25, 1088.55, 0.00, 0.00
2000/1/1, 3:19:7, 10975, 0, 0, 0, 0, 0, 0, 1101.16, 21.40, 57.81, 0.00, -38.58, 2419.54, 103017.27, 39298.45, 38910.49, 52966.27, 38910.49, 0.00, -38.58, 2419.54, 1101.16, 0.00, 0.00
2000/1/1, 3:20:7, 11036, 0, 0, 0, 0, 0, 0, 1091.89, 21.40, 57.74, 0.00, 21.87, 2214.41, 101668.04, 38790.02, 38406.39, 52278.35, 38406.39, 0.00, 21.87, 2214.41, 1091.89, 0.00, 0.00
2000/1/1, 3:21:7, 11096, 0, 0, 0, 0, 0, 0, 1106.62, 21.41, 57.64, 0.00, -14.04, 2266.14, 104152.34, 39731.89, 39341.51, 53554.51, 39341.51, 0.00, -14.04, 2266.14, 1106.62, 0.00, 0.00
2000/1/1, 3:22:8, 11156, 0, 0, 0, 0, 0, 0, 1108.72, 21.46, 57.45, 0.00, -87.97, 2594.18, 102790.70, 39209.55, 38833.78, 52859.37, 38833.78, 0.00, -87.97, 2594.18, 1108.72, 0.00, 0.00
2000/1/1, 3:23:8, 11216, 0, 0, 0, 0, 0, 0, 1109.43, 21.48, 57.36, 0.00, 114.09, 1869.87, 105297.62, 40167.81, 39773.51, 54144.36, 39773.51, 0.00, 114.09, 1869.87, 1109.43, 0.00, 0.00
2000/1/1, 3:24:8, 11276, 0, 0, 0, 0, 0, 0, 1093.01, 21.47, 57.40, 0.00, -27.42, 2183.34, 105856.70, 40381.28, 39988.72, 54436.41, 39988.72, 0.00, -27.42, 2183.34, 1093.01, 0.00, 0.00
2000/1/1, 3:25:9, 11337, 0, 0, 0, 0, 0, 0, 1103.07, 21.46, 57.18, 0.00, -25.49, 2375.38, 104460.61, 39849.87, 39466.13, 53720.55, 39466.13, 0.00, -25.49, 2375.38, 1103.07, 0.00, 0.00
2000/1/1, 3:26:9, 11397, 0, 0, 0, 0, 0, 0, 1095.04, 21.48, 56.68, 0.00, 61.58, 2092.73, 106991.68, 40820.36, 40422.83, 55012.87, 40422.83, 0.00, 61.58, 2092.73, 1095.04, 0.00, 0.00
2000/1/1, 3:27:9, 11457, 0, 0, 0, 0, 0, 0, 1095.11, 21.50, 56.52, 0.00, 84.75, 1829.88, 105570.50, 40276.78, 39877.91, 54279.96, 39877.91, 0.00, 84.75, 1829.88, 1095.11, 0.00, 0.00
2000/1/1, 3:28:9, 11517, 0, 0, 0, 0, 0, 0, 1084.08, 21.48, 56.70, 0.00, -139.34, 2491.98, 108116.91, 41240.98, 40846.73, 55602.00, 40846.73, 0.00, -139.34, 2491.98, 1084.08, 0.00, 0.00
2000/1/1, 3:29:9, 11577, 0, 0, 0, 0, 0, 0, 1105.44, 21.47, 56.80, 0.00, 16.57, 2038.64, 108682.34, 41454.41, 41057.81, 55890.85, 41057.81, 0.00, 16.57, 2038.64, 1105.44, 0.00, 0.00
2000/1/1, 3:30:10, 11638, 0, 0, 0, 0, 0, 0, 1086.27, 21.46, 56.86, 0.00, -37.82, 2268.40, 107225.34, 40899.70, 40513.15, 55151.50, 40513.15, 0.00, -37.82, 2268.40, 1086.27, 0.00, 0.00
2000/1/1, 3:31:10, 11698, 0, 0, 0, 0, 0, 0, 1101.98, 21.48, 56.82, 0.00, -88.65, 2451.76, 109812.11, 41881.64, 41495.23, 56484.32, 41495.23, 0.00, -88.65, 2451.76, 1101.98, 0.00, 0.00
2000/1/1, 3:32:10, 11758, 0, 0, 0, 0, 0, 0, 1085.52, 21.48, 56.83, 0.00, 4.20, 2044.70, 110367.36, 42101.59, 41713.96, 56769.79, 41713.96, 0.00, 4.20, 2044.70, 1085.52, 0.00, 0.00
2000/1/1, 3:33:10, 11818, 0, 0, 0, 0, 0, 0, 1092.90, 21.50, 56.75, 0.00, 49.62, 2203.12, 110926.38, 42317.70, 41924.64, 57060.55, 41924.64, 0.00, 49.62, 2203.12, 1092.90, 0.00, 0.00
2000/1/1, 3:34:10, 11879, 0, 0, 0, 0, 0, 0, 1084.83, 21.50, 56.69, 0.00, -16.53, 2270.79, 109427.07, 41742.30, 41357.24, 56294.07, 41357.24, 0.00, -16.53, 2270.79, 1084.83, 0.00, 0.00
2000/1/1, 3:35:10, 11939, 0, 0, 0, 0, 0, 0, 1104.08, 21.49, 56.71, 0.00, 48.40, 2075.02, 112056.47, 42750.73, 42353.09, 57636.23, 42353.09, 0.00, 48.40, 2075.02, 1104.08, 0.00, 0.00
